"","CAS.Number","Chemical.Name","Chemical.Purity.Mean.Op","Species.Scientific.Name","Species.Group","Organism.Lifestage","Exposure.Type","Chemical.Analysis","Media.Type","Test.Location","Endpoint","Effect","Effect.Measurement","Pesticide.Type","Mean.Value","Units","Medium"
"135",52315078,"Cypermethrin","25","Trichodactylus borellianus","Crustaceans","Organisms at different lifestages","Aquatic - not reported","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.0104","ug/L","aquatic"
"136",52315078,"Cypermethrin","1","Homarus americanus","Crustaceans","Larva(e)","Renewal","Unmeasured","Saltwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.06","ug/L","aquatic"
"137",52315078,"Cypermethrin","97.0","Gammarus pulex","Crustaceans","Adult(s)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.09","ug/L","aquatic"
"138",52315078,"Cypermethrin","NR","Palaemonetes pugio","Crustaceans","Adult(s)","Flow-through","Unmeasured","Saltwater","Lab","LC50","Mortality","Mortality","Formulation","0.016","ug/L","aquatic"
"139",52315078,"Cypermethrin","NR","Gammarus pulex","Crustaceans","Not reported","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.12","ug/L","aquatic"
"140",52315078,"Cypermethrin","1","Homarus americanus","Crustaceans","Larva(e)","Renewal","Unmeasured","Saltwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.12","ug/L","aquatic"
"141",52315078,"Cypermethrin","25","Trichodactylus borellianus","Crustaceans","Organisms at different lifestages","Aquatic - not reported","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.0097","ug/L","aquatic"
"142",52315078,"Cypermethrin","10","Diaptomus forbesi","Crustaceans","Not reported","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.03","ug/L","aquatic"
"143",52315078,"Cypermethrin","10","Diaptomus forbesi","Crustaceans","Not reported","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.03","ug/L","aquatic"
"144",52315078,"Cypermethrin","10","Diaptomus forbesi","Crustaceans","Not reported","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.04","ug/L","aquatic"
"145",52315078,"Cypermethrin","10","Diaptomus forbesi","Crustaceans","Not reported","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.03","ug/L","aquatic"
"146",52315078,"Cypermethrin","99.5","Acartia tonsa","Crustaceans","Adult(s)","Static","Measured","Saltwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.009","ug/L","aquatic"
"147",52315078,"Cypermethrin","1","Homarus americanus","Crustaceans","Adult(s)","Static","Unmeasured","Saltwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.14","ug/L","aquatic"
"148",52315078,"Cypermethrin","5","Scapholeberis kingi","Crustaceans","Not reported","Aquatic - not reported","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","4","ug/L","aquatic"
"149",52315078,"Cypermethrin","NR","Hyalella curvispina","Crustaceans","Not reported","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.09","ug/L","aquatic"
"150",52315078,"Cypermethrin","NR","Gammarus pulex","Crustaceans","Not reported","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.13","ug/L","aquatic"
"151",52315078,"Cypermethrin","99.5","Tisbe battagliai","Crustaceans","Nauplii","Renewal","Unmeasured","Saltwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.0373","ug/L","aquatic"
"152",52315078,"Cypermethrin","NR","Macrobrachium lar","Crustaceans","Not reported","Renewal","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","1.33","ug/L","aquatic"
"153",52315078,"Cypermethrin","NR","Macrobrachium lar","Crustaceans","Not reported","Renewal","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","1.07","ug/L","aquatic"
"154",52315078,"Cypermethrin","2.5","Procambarus clarkii","Crustaceans","Adult(s)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.10","ug/L","aquatic"
"155",52315078,"Cypermethrin","2.5","Procambarus clarkii","Crustaceans","Adult(s)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.11","ug/L","aquatic"
"156",52315078,"Cypermethrin","2.5","Procambarus clarkii","Crustaceans","Adult(s)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.12","ug/L","aquatic"
"157",52315078,"Cypermethrin","2.5","Procambarus clarkii","Crustaceans","Adult(s)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.15","ug/L","aquatic"
"158",52315078,"Cypermethrin","2.5","Procambarus clarkii","Crustaceans","Adult(s)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.08","ug/L","aquatic"
"159",52315078,"Cypermethrin","2.5","Procambarus clarkii","Crustaceans","Adult(s)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.12","ug/L","aquatic"
"160",52315078,"Cypermethrin","2.5","Procambarus clarkii","Crustaceans","Adult(s)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.10","ug/L","aquatic"
"161",52315078,"Cypermethrin","2.5","Procambarus clarkii","Crustaceans","Adult(s)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.10","ug/L","aquatic"
"162",52315078,"Cypermethrin","2.5","Procambarus clarkii","Crustaceans","Adult(s)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.16","ug/L","aquatic"
"163",52315078,"Cypermethrin","2.5","Procambarus clarkii","Crustaceans","Adult(s)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.16","ug/L","aquatic"
"164",52315078,"Cypermethrin","NR","Hyalella curvispina","Crustaceans","Not reported","Aquatic - not reported","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.024","ug/L","aquatic"
"166",52315078,"Cypermethrin","99.5","Acartia tonsa","Crustaceans","Adult(s)","Renewal","Measured","Saltwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.186","ug/L","aquatic"
"169",52315078,"Cypermethrin","25","Trichodactylus borellianus","Crustaceans","Organisms at different lifestages","Aquatic - not reported","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.0119","ug/L","aquatic"
"170",52315078,"Cypermethrin","NR","Macrobrachium rosenbergii","Crustaceans","Juvenile(s)","Renewal","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.031","ug/L","aquatic"
"171",52315078,"Cypermethrin","99.5","Acartia tonsa","Crustaceans","Adult(s)","Renewal","Measured","Saltwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.407","ug/L","aquatic"
"172",52315078,"Cypermethrin","NR","Homarus americanus","Crustaceans","Larva(e)","Static","Chemical analysis reported","Saltwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.365","ug/L","aquatic"
"173",52315078,"Cypermethrin","90","Balanus albicostatus","Crustaceans","Not reported","Static","Unmeasured","Saltwater","Lab","LC50","Mortality","Mortality","Active ingredient","250000","ug/L","aquatic"
"174",52315078,"Cypermethrin","99.5","Acartia tonsa","Crustaceans","Nauplii","Renewal","Measured","Saltwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.009","ug/L","aquatic"
"175",52315078,"Cypermethrin","84.6","Caecidotea brevicauda","Crustaceans","Not coded","Static","Not coded","Freshwater","Lab","LC50","Mortality","Mortality","Not coded","0.2","ug/L","aquatic"
"176",52315078,"Cypermethrin","91.5","Uca pugilator","Crustaceans","Not reported","Flow-through","Not coded","Saltwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.197","ug/L","aquatic"
"177",52315078,"Cypermethrin","97.7","Palaemonetes pugio","Crustaceans","Larva(e)","Renewal","Unmeasured","Saltwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.0723","ug/L","aquatic"
"178",52315078,"Cypermethrin","97.7","Palaemonetes pugio","Crustaceans","Larva(e)","Renewal","Unmeasured","Saltwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.01908","ug/L","aquatic"
"179",52315078,"Cypermethrin","NR","Triops longicaudatus","Crustaceans","Not reported","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.084","ug/L","aquatic"
"180",52315078,"Cypermethrin","99.5","Tisbe battagliai","Crustaceans","Adult(s)","Renewal","Unmeasured","Saltwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.0373","ug/L","aquatic"
"181",52315078,"Cypermethrin","99.5","Tisbe battagliai","Crustaceans","Adult(s)","Renewal","Unmeasured","Saltwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.0671","ug/L","aquatic"
"182",52315078,"Cypermethrin","NR","Clibanarius africanus","Crustaceans","Not reported","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.309","ug/L","aquatic"
"183",52315078,"Cypermethrin","NR","Hyalella curvispina","Crustaceans","Not reported","Static","Unmeasured values (some measured values reported in article)","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.038","ug/L","aquatic"
"184",52315078,"Cypermethrin","10","Diaptomus forbesi","Crustaceans","Not reported","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.03","ug/L","aquatic"
"185",52315078,"Cypermethrin","10","Diaptomus forbesi","Crustaceans","Not reported","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.03","ug/L","aquatic"
"186",52315078,"Cypermethrin","10","Diaptomus forbesi","Crustaceans","Not reported","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.03","ug/L","aquatic"
"187",52315078,"Cypermethrin","10","Diaptomus forbesi","Crustaceans","Not reported","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","0.04","ug/L","aquatic"
"188",52315078,"Cypermethrin","1","Homarus americanus","Crustaceans","Larva(e)","Renewal","Unmeasured","Saltwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.18","ug/L","aquatic"
"189",52315078,"Cypermethrin","99.5","Acartia tonsa","Crustaceans","Adult(s)","Renewal","Measured","Saltwater","Lab","LC50","Mortality","Survival","Active ingredient","0.1081","ug/L","aquatic"
"191",52315078,"Cypermethrin","99.5","Acartia tonsa","Crustaceans","Adult(s)","Renewal","Measured","Saltwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.325","ug/L","aquatic"
"193",52315078,"Cypermethrin","97.7","Palaemonetes pugio","Crustaceans","Adult(s)","Renewal","Unmeasured","Saltwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.05992","ug/L","aquatic"
"194",52315078,"Cypermethrin","97.7","Palaemonetes pugio","Crustaceans","Adult(s)","Renewal","Unmeasured","Saltwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.0212","ug/L","aquatic"
"195",52315078,"Cypermethrin","99.5","Acartia tonsa","Crustaceans","Adult(s)","Renewal","Measured","Saltwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.180","ug/L","aquatic"
"197",52315078,"Cypermethrin","96","Eudiaptomus graciloides","Crustaceans","Not reported","Lentic","Unmeasured","Freshwater","Field artificial","LC50","Population","Abundance","Active ingredient","0.03","ug/L","aquatic"
"198",52315078,"Cypermethrin","96","Daphnia cucullata","Crustaceans","Not reported","Lentic","Unmeasured","Freshwater","Field artificial","LC50","Population","Abundance","Active ingredient","0.03","ug/L","aquatic"
"199",52315078,"Cypermethrin","96","Cyclops sp.","Crustaceans","Not reported","Lentic","Unmeasured","Freshwater","Field artificial","LC50","Population","Abundance","Active ingredient","0.17","ug/L","aquatic"
"200",52315078,"Cypermethrin","96","Cyclops sp.","Crustaceans","Nauplii","Lentic","Unmeasured","Freshwater","Field artificial","LC50","Population","Abundance","Active ingredient","0.05","ug/L","aquatic"
"201",52315078,"Cypermethrin","98.2","Thamnocephalus platyurus","Crustaceans","Not reported","Aquatic - not reported","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.829","ug/L","aquatic"
"202",52315078,"Cypermethrin","25","Palaemonetes argentinus","Crustaceans","Juvenile(s)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.0025","ug/L","aquatic"
"205",52315078,"Cypermethrin","25","Palaemonetes argentinus","Crustaceans","Juvenile(s)","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.0020","ug/L","aquatic"
"206",52315078,"Cypermethrin","91.7","Orconectes nais","Crustaceans","Juvenile(s)","Flow-through","Not coded","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","0.069","ug/L","aquatic"
"207",52315078,"Cypermethrin","96","Cyclops sp.","Crustaceans","Nauplii","Lentic","Unmeasured","Freshwater","Field artificial","NOEC","Population","Abundance","Active ingredient","0.04","ug/L","aquatic"
"208",52315078,"Cypermethrin","96","Daphnia cucullata","Crustaceans","Not reported","Lentic","Unmeasured","Freshwater","Field artificial","NOEC","Population","Abundance","Active ingredient","0.02","ug/L","aquatic"
"209",52315078,"Cypermethrin","96","Eudiaptomus graciloides","Crustaceans","Not reported","Lentic","Unmeasured","Freshwater","Field artificial","NOEC","Population","Abundance","Active ingredient","0.01","ug/L","aquatic"
"210",52315078,"Cypermethrin","96","Cyclops sp.","Crustaceans","Not reported","Lentic","Unmeasured","Freshwater","Field artificial","NOEC","Population","Abundance","Active ingredient","0.04","ug/L","aquatic"
"211",52315078,"Cypermethrin","25","Palaemonetes argentinus","Crustaceans","Juvenile(s)","Static","Unmeasured","Freshwater","Lab","NOEC","Physiology","Ammonia excretion","Active ingredient","0.0002","ug/L","aquatic"
"212",52315078,"Cypermethrin","25","Palaemonetes argentinus","Crustaceans","Juvenile(s)","Static","Unmeasured","Freshwater","Lab","NOEC","Physiology","Oxygen consumption","Active ingredient","0.0250","ug/L","aquatic"
"213",52315078,"Cypermethrin","25","Palaemonetes argentinus","Crustaceans","Juvenile(s)","Static","Unmeasured","Freshwater","Lab","NOEC","Mortality","Survival","Active ingredient","0.0012","ug/L","aquatic"
"214",52315078,"Cypermethrin","95.8","Acartia clausi","Crustaceans","Adult(s)","Pulse","Unmeasured","Saltwater","Lab","NOEC","Reproduction","Fecundity","Active ingredient","0.5","ug/L","aquatic"
"215",52315078,"Cypermethrin","95.8","Acartia clausi","Crustaceans","Adult(s)","Pulse","Unmeasured","Saltwater","Lab","NOEC","Reproduction","Fecundity","Active ingredient","0.5","ug/L","aquatic"
"216",52315078,"Cypermethrin","96","Crustacea","Crustaceans","Not reported","Static","Measured","Freshwater","Field artificial","NOEC","Population","Abundance","Active ingredient","0.02","ug/L","aquatic"
"228",52315078,"Cypermethrin","96","Maxillopoda","Crustaceans","Not reported","Static","Measured","Freshwater","Field artificial","NOEC","Population","Abundance","Active ingredient","0.02","ug/L","aquatic"
"231",52315078,"Cypermethrin","99.5","Acartia tonsa","Crustaceans","Nauplii","Renewal","Unmeasured","Saltwater","Lab","NOEC","Mortality","Survival","Active ingredient","0.2593","ug/L","aquatic"
"232",52315078,"Cypermethrin","25","Trichodactylus borellianus","Crustaceans","Organisms at different lifestages","Aquatic - not reported","Unmeasured","Freshwater","Lab","NOEC","Physiology","Ammonia excretion","Formulation","0.001","ug/L","aquatic"
"233",52315078,"Cypermethrin","99.5","Acartia tonsa","Crustaceans","Not reported","Static","Measured","Saltwater","Lab","NOEC","Feeding behavior","Food consumption","Active ingredient","0.0074","ug/L","aquatic"
"235",52315078,"Cypermethrin","99.5","Acartia tonsa","Crustaceans","Adult(s)","Static","Measured","Freshwater","Lab","NOEC","Mortality","Mortality","Active ingredient","0.7","ug/L","aquatic"
"248",52315078,"Cypermethrin","99.5","Acartia tonsa","Crustaceans","Adult(s)","Renewal","Measured","Saltwater","Lab","NOEC","Mortality","Hatch","Active ingredient","0.029","ug/L","aquatic"
"257",52315078,"Cypermethrin","1","Homarus americanus","Crustaceans","Larva(e)","Static","Measured","Saltwater","Lab","NOEC","Behavior","Behavioral changes, general","Active ingredient","0.05","ug/L","aquatic"
"264",52315078,"Cypermethrin","99.5","Acartia tonsa","Crustaceans","Adult(s)","Renewal","Measured","Saltwater","Lab","NOEC","Mortality","Survival","Active ingredient","0.029","ug/L","aquatic"
